SRR20551029,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR205/029/SRR20551029/SRR20551029_1.fastq.gz
SRR20551029,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR205/029/SRR20551029/SRR20551029_2.fastq.gz
